city,terrain,rider,traffic sign,license plate,road,sidewalk,vegetation,out of roi,building,pole,static,sky,person,bicycle,ego vehicle,car,cargroup,ground,wall,dynamic,fence,traffic light,motorcycle,bicyclegroup,persongroup,parking,bus,bridge,trailer,polegroup,tunnel,caravan,truck,guard rail,rectification border,rail track,train,motorcyclegroup,ridergroup,truckgroup
zurich,3.0,1.0,5.0,,1.0,2.0,12.0,1,3.0,20.0,16.0,1.0,1.0,2.0,1,8.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,
zurich,,,16.0,1.0,2.0,1.0,15.0,1,3.0,10.0,9.0,1.0,3.0,,1,26.0,,,,,,,,,,,,,,,,,,,,,,,,
zurich,,,4.0,,1.0,2.0,2.0,1,4.0,9.0,12.0,1.0,13.0,3.0,1,,,,,6.0,,8.0,4.0,,,1.0,,,,,,,,,,,1.0,,,
zurich,,,12.0,,1.0,2.0,7.0,1,3.0,20.0,19.0,1.0,22.0,7.0,1,1.0,,1.0,,17.0,,,3.0,,,1.0,,,,,,,1.0,,,,,,,
zurich,,,7.0,1.0,1.0,1.0,13.0,1,3.0,27.0,28.0,1.0,21.0,,1,5.0,,2.0,,1.0,1.0,7.0,,,,,,,,,,,4.0,,,,,,,
zurich,,2.0,3.0,1.0,1.0,1.0,12.0,1,4.0,16.0,15.0,1.0,20.0,2.0,1,3.0,,2.0,,11.0,1.0,3.0,,,,,,,,,,,,,,,,,,
zurich,,,11.0,,1.0,1.0,7.0,1,3.0,9.0,5.0,1.0,16.0,,1,11.0,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,
zurich,2.0,,9.0,2.0,1.0,3.0,4.0,1,4.0,10.0,10.0,1.0,3.0,,1,11.0,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,
zurich,,1.0,5.0,,1.0,,4.0,1,5.0,15.0,16.0,1.0,73.0,,1,,,2.0,,22.0,,,1.0,,3.0,,1.0,,,,,,,,,,1.0,,,
zurich,,,2.0,1.0,1.0,2.0,1.0,1,2.0,6.0,6.0,1.0,10.0,,1,13.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
zurich,,,5.0,2.0,1.0,1.0,,1,1.0,4.0,6.0,,18.0,,1,18.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
zurich,,,1.0,1.0,1.0,1.0,1.0,1,4.0,3.0,8.0,1.0,48.0,,1,15.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
zurich,1.0,,5.0,4.0,1.0,2.0,1.0,1,1.0,4.0,6.0,,9.0,1.0,1,6.0,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,
zurich,,1.0,,1.0,1.0,3.0,2.0,1,5.0,4.0,10.0,1.0,28.0,1.0,1,6.0,,,2.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,
zurich,,,1.0,,1.0,2.0,3.0,1,4.0,10.0,11.0,1.0,46.0,,1,1.0,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
zurich,,,4.0,,1.0,2.0,2.0,1,4.0,10.0,11.0,1.0,42.0,,1,,,,5.0,1.0,8.0,,,,2.0,,,,,,,,,,,,,,,
zurich,1.0,,6.0,1.0,1.0,4.0,2.0,1,4.0,8.0,13.0,1.0,6.0,1.0,1,5.0,,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,
zurich,,2.0,6.0,1.0,1.0,4.0,1.0,1,4.0,12.0,27.0,1.0,11.0,2.0,1,10.0,,,,2.0,,12.0,,,,,,,,,,,,,,,,,,
zurich,,,10.0,4.0,1.0,3.0,2.0,1,5.0,17.0,22.0,1.0,1.0,,1,18.0,,1.0,1.0,6.0,,9.0,,,,,,,,,,,,,,,,,,
zurich,,,6.0,1.0,1.0,4.0,3.0,1,3.0,12.0,10.0,1.0,2.0,,1,10.0,,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,
zurich,5.0,1.0,8.0,,1.0,5.0,13.0,1,5.0,29.0,16.0,1.0,16.0,,1,5.0,,,,4.0,,11.0,1.0,,,,,,,,,,,,,,,,,
zurich,2.0,1.0,7.0,1.0,1.0,5.0,10.0,1,3.0,20.0,19.0,1.0,8.0,,1,8.0,,,,6.0,,8.0,1.0,,,,,,,,,,,,,,,,,
zurich,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1,8.0,14.0,19.0,1.0,9.0,1.0,1,10.0,,1.0,,3.0,,18.0,,,,,,,,,,,,,,,,,,
zurich,,5.0,7.0,,1.0,3.0,4.0,1,6.0,18.0,38.0,1.0,19.0,5.0,1,2.0,,,,,2.0,13.0,,,,,,,,,,,,,,,1.0,,,
zurich,4.0,,10.0,,1.0,3.0,7.0,1,3.0,24.0,18.0,1.0,1.0,,1,3.0,,3.0,,8.0,1.0,5.0,,,,,,,,,,,,,,,,,,
zurich,,,3.0,,1.0,4.0,1.0,1,3.0,8.0,10.0,1.0,,,1,2.0,,3.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,,
zurich,1.0,,9.0,,1.0,3.0,2.0,1,5.0,6.0,13.0,1.0,7.0,,1,6.0,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,
zurich,,3.0,7.0,,1.0,4.0,2.0,1,7.0,6.0,22.0,1.0,15.0,3.0,1,4.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,
zurich,,3.0,8.0,,2.0,3.0,3.0,1,5.0,11.0,13.0,1.0,9.0,4.0,1,2.0,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
zurich,4.0,7.0,3.0,,1.0,3.0,11.0,1,5.0,11.0,27.0,1.0,17.0,5.0,1,6.0,,1.0,1.0,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,
zurich,5.0,1.0,4.0,,1.0,4.0,10.0,1,6.0,22.0,19.0,1.0,17.0,2.0,1,10.0,,1.0,2.0,,1.0,7.0,,,,,,,,,,,2.0,,,,,,,
zurich,1.0,3.0,1.0,1.0,1.0,4.0,13.0,1,6.0,8.0,25.0,1.0,1.0,4.0,1,8.0,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
zurich,1.0,1.0,7.0,1.0,1.0,,27.0,1,8.0,8.0,17.0,1.0,6.0,,1,18.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,
zurich,,,8.0,,1.0,1.0,2.0,1,4.0,4.0,11.0,1.0,3.0,3.0,1,22.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,
zurich,3.0,,6.0,,1.0,1.0,6.0,1,3.0,4.0,11.0,1.0,,5.0,1,5.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,
zurich,5.0,,5.0,,1.0,1.0,17.0,1,2.0,9.0,23.0,1.0,5.0,10.0,1,14.0,,,,6.0,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,
zurich,,,5.0,,1.0,4.0,5.0,1,3.0,10.0,9.0,1.0,,,1,4.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,
zurich,1.0,1.0,4.0,,1.0,2.0,7.0,1,2.0,6.0,6.0,1.0,2.0,1.0,1,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
zurich,1.0,,1.0,,1.0,1.0,5.0,1,1.0,2.0,4.0,1.0,2.0,,1,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
zurich,1.0,,1.0,2.0,1.0,1.0,3.0,1,2.0,4.0,6.0,,3.0,,1,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
zurich,,,2.0,,1.0,1.0,6.0,1,4.0,4.0,1.0,1.0,,,1,14.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
zurich,5.0,,5.0,1.0,1.0,2.0,9.0,1,5.0,4.0,4.0,1.0,,,1,12.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
zurich,1.0,,6.0,,1.0,3.0,6.0,1,3.0,13.0,4.0,1.0,1.0,,1,12.0,,,2.0,,1.0,8.0,,,,,,,,,,,,,,,,,,
zurich,7.0,,5.0,2.0,1.0,3.0,8.0,1,4.0,15.0,9.0,1.0,,1.0,1,20.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
zurich,3.0,,1.0,,1.0,2.0,7.0,1,4.0,10.0,4.0,1.0,3.0,,1,3.0,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,
zurich,1.0,,8.0,,1.0,2.0,10.0,1,4.0,17.0,10.0,1.0,4.0,,1,8.0,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
zurich,,,2.0,,1.0,1.0,9.0,1,4.0,9.0,5.0,1.0,1.0,1.0,1,9.0,,1.0,1.0,2.0,4.0,,,,,2.0,,,,,,,1.0,,,,,,,
zurich,,,4.0,,1.0,1.0,7.0,1,3.0,17.0,9.0,1.0,2.0,,1,12.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
zurich,2.0,,4.0,,1.0,2.0,2.0,1,3.0,38.0,20.0,1.0,2.0,,1,16.0,,1.0,2.0,3.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,
zurich,1.0,,8.0,2.0,1.0,3.0,5.0,1,4.0,22.0,14.0,1.0,4.0,,1,12.0,,2.0,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,
zurich,4.0,,4.0,,1.0,3.0,11.0,1,3.0,8.0,12.0,1.0,,,1,11.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
zurich,6.0,,6.0,,1.0,1.0,12.0,1,4.0,14.0,5.0,1.0,,,1,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
zurich,1.0,,5.0,1.0,1.0,4.0,7.0,1,3.0,11.0,8.0,1.0,1.0,,1,6.0,,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,
zurich,4.0,2.0,2.0,,1.0,1.0,15.0,1,3.0,20.0,10.0,1.0,,2.0,1,10.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,
zurich,2.0,,5.0,,1.0,2.0,8.0,1,3.0,11.0,11.0,1.0,3.0,1.0,1,11.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
zurich,9.0,,5.0,,1.0,2.0,13.0,1,2.0,8.0,4.0,1.0,,,1,8.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
zurich,4.0,,2.0,,1.0,1.0,9.0,1,1.0,6.0,2.0,1.0,2.0,,1,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
zurich,7.0,2.0,12.0,,1.0,3.0,8.0,1,3.0,13.0,13.0,1.0,4.0,1.0,1,5.0,,2.0,2.0,,14.0,,1.0,,,,,,,,,,,,,,,,,
zurich,4.0,1.0,7.0,,1.0,2.0,10.0,1,2.0,18.0,9.0,1.0,2.0,1.0,1,12.0,2.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
zurich,2.0,1.0,6.0,2.0,1.0,2.0,4.0,1,3.0,14.0,12.0,1.0,3.0,1.0,1,12.0,,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
zurich,1.0,1.0,4.0,3.0,1.0,1.0,6.0,1,3.0,10.0,6.0,1.0,,1.0,1,13.0,,,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
zurich,3.0,1.0,3.0,1.0,1.0,2.0,11.0,1,4.0,15.0,11.0,1.0,2.0,2.0,1,12.0,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
zurich,3.0,1.0,6.0,,1.0,2.0,8.0,1,5.0,12.0,4.0,1.0,2.0,,1,1.0,,,3.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
zurich,3.0,,9.0,,1.0,2.0,8.0,1,7.0,11.0,9.0,1.0,1.0,,1,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
zurich,1.0,1.0,6.0,1.0,1.0,2.0,7.0,1,4.0,28.0,15.0,1.0,2.0,1.0,1,14.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
frankfurt,,,12.0,,1.0,3.0,2.0,1,5.0,13.0,6.0,1.0,4.0,,1,3.0,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,
frankfurt,,2.0,4.0,1.0,1.0,2.0,4.0,1,3.0,8.0,3.0,1.0,,2.0,1,17.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,4.0,,,,,
frankfurt,,1.0,4.0,,1.0,2.0,2.0,1,1.0,6.0,3.0,,2.0,1.0,1,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,11.0,2.0,1.0,4.0,8.0,1,3.0,22.0,12.0,1.0,12.0,1.0,1,18.0,2.0,,,2.0,3.0,4.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,13.0,1.0,1.0,5.0,3.0,1,3.0,19.0,15.0,1.0,5.0,1.0,1,17.0,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,,,4.0,,1.0,3.0,2.0,1,2.0,13.0,18.0,1.0,5.0,,1,16.0,1.0,,,2.0,,4.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,,,15.0,,1.0,2.0,5.0,1,5.0,21.0,18.0,1.0,,1.0,1,14.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,,,11.0,2.0,1.0,4.0,3.0,1,3.0,17.0,19.0,1.0,1.0,1.0,1,17.0,2.0,,,,,3.0,,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,,,5.0,3.0,1.0,3.0,2.0,1,2.0,16.0,14.0,1.0,,1.0,1,16.0,1.0,,,,,5.0,,,,,,,,,,,,,4.0,,1.0,,,
frankfurt,2.0,,13.0,1.0,1.0,4.0,2.0,1,2.0,23.0,15.0,1.0,4.0,,1,2.0,,,,1.0,,9.0,,,,,1.0,,,,,,,,4.0,,,,,
frankfurt,3.0,,,,1.0,1.0,14.0,1,3.0,46.0,12.0,1.0,,,1,10.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,4.0,2.0,,,,
frankfurt,6.0,,2.0,,1.0,2.0,12.0,1,10.0,63.0,37.0,1.0,3.0,,1,11.0,,,1.0,2.0,1.0,,,,,1.0,,,,2.0,,,,,4.0,1.0,1.0,,,
frankfurt,1.0,2.0,10.0,1.0,1.0,5.0,7.0,1,1.0,26.0,18.0,1.0,3.0,,1,6.0,,1.0,,,,5.0,1.0,,,,1.0,,,,,,1.0,,4.0,,,,,
frankfurt,3.0,,3.0,1.0,1.0,1.0,7.0,1,1.0,25.0,4.0,1.0,,,1,8.0,,,,,,3.0,,,,,,,,,,,1.0,,4.0,1.0,1.0,,,
frankfurt,2.0,,2.0,,1.0,2.0,9.0,1,4.0,32.0,8.0,1.0,1.0,,1,5.0,3.0,,,,,,,,,,1.0,,,2.0,,,,,4.0,,,,,
frankfurt,1.0,,9.0,,1.0,7.0,22.0,1,4.0,52.0,27.0,1.0,9.0,3.0,1,6.0,4.0,,,,,11.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,2.0,1.0,8.0,,1.0,5.0,7.0,1,3.0,46.0,37.0,1.0,4.0,1.0,1,10.0,1.0,,3.0,1.0,,3.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,,5.0,,1.0,3.0,4.0,1,2.0,30.0,26.0,1.0,4.0,,1,9.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,7.0,,1.0,4.0,3.0,1,4.0,31.0,24.0,1.0,7.0,1.0,1,8.0,,3.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,4.0,,,,,
frankfurt,,3.0,,,1.0,2.0,4.0,1,3.0,28.0,16.0,2.0,6.0,3.0,1,,,1.0,,,2.0,,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,3.0,1.0,1.0,1.0,3.0,6.0,1,1.0,31.0,27.0,1.0,6.0,3.0,1,2.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,,,1.0,,,2.0,,4.0,,,,,
frankfurt,1.0,,7.0,,1.0,3.0,2.0,1,3.0,14.0,9.0,1.0,,,1,3.0,,,1.0,1.0,,5.0,,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,5.0,1.0,7.0,,1.0,2.0,9.0,1,1.0,59.0,21.0,1.0,,1.0,1,1.0,1.0,,1.0,6.0,1.0,2.0,1.0,,,,,,,2.0,,,1.0,,4.0,,,,,
frankfurt,2.0,,16.0,,1.0,3.0,5.0,1,1.0,45.0,13.0,1.0,2.0,,1,4.0,2.0,,4.0,,1.0,3.0,,,,1.0,,,,1.0,,,1.0,,4.0,,,,,
frankfurt,4.0,,3.0,1.0,1.0,1.0,4.0,1,1.0,6.0,8.0,1.0,5.0,,1,,,,4.0,,4.0,1.0,1.0,,,,1.0,,,,,,,,4.0,,,,,
frankfurt,2.0,,3.0,,1.0,1.0,4.0,1,1.0,32.0,8.0,,4.0,,1,4.0,,,2.0,,,,,,5.0,,1.0,,,2.0,,,,,4.0,,,,,
frankfurt,,1.0,19.0,2.0,1.0,3.0,3.0,1,4.0,36.0,19.0,1.0,5.0,1.0,1,8.0,,2.0,3.0,,2.0,15.0,2.0,,2.0,,,,,,,,,,4.0,,2.0,,,
frankfurt,,,2.0,,1.0,1.0,5.0,1,1.0,19.0,21.0,1.0,4.0,,1,6.0,1.0,1.0,,1.0,8.0,,,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,1.0,,10.0,1.0,1.0,1.0,5.0,1,1.0,20.0,13.0,1.0,,,1,12.0,1.0,1.0,1.0,1.0,3.0,8.0,,,3.0,,,,,1.0,,,1.0,,4.0,,1.0,,,
frankfurt,,,1.0,1.0,1.0,1.0,2.0,1,1.0,25.0,12.0,1.0,9.0,2.0,1,6.0,,,,3.0,2.0,5.0,2.0,,6.0,,1.0,,,,,,,,4.0,,,,,
frankfurt,,1.0,11.0,1.0,1.0,5.0,3.0,1,1.0,43.0,26.0,,3.0,1.0,1,7.0,,2.0,2.0,,2.0,8.0,,1.0,1.0,,1.0,,,1.0,,,,,4.0,,,,,
frankfurt,,,5.0,1.0,1.0,1.0,1.0,1,1.0,3.0,8.0,,6.0,1.0,1,3.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,4.0,,,,,
frankfurt,,,24.0,1.0,1.0,3.0,1.0,1,1.0,19.0,14.0,1.0,5.0,1.0,1,9.0,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,4.0,,,,,
frankfurt,1.0,2.0,12.0,1.0,1.0,3.0,4.0,1,1.0,44.0,19.0,1.0,,1.0,1,3.0,1.0,,3.0,,1.0,10.0,1.0,,,,,,,,,,,,4.0,,,,,
frankfurt,2.0,,6.0,,1.0,4.0,4.0,1,1.0,17.0,14.0,1.0,4.0,,1,3.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,9.0,1.0,1.0,3.0,2.0,1,1.0,47.0,23.0,1.0,4.0,1.0,1,2.0,1.0,,2.0,,,,1.0,,,,,,,3.0,,,,,4.0,,,,,
frankfurt,,,12.0,3.0,1.0,2.0,2.0,1,2.0,20.0,21.0,1.0,2.0,1.0,1,9.0,1.0,,1.0,4.0,1.0,5.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,3.0,1.0,7.0,2.0,1.0,4.0,3.0,1,1.0,44.0,36.0,1.0,,3.0,1,12.0,3.0,,2.0,1.0,3.0,4.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,2.0,2.0,16.0,1.0,1.0,8.0,3.0,1,1.0,36.0,37.0,1.0,,2.0,1,12.0,,2.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,2.0,7.0,,1.0,6.0,2.0,1,2.0,29.0,34.0,1.0,2.0,1.0,1,8.0,1.0,3.0,1.0,,,4.0,3.0,,,,,,,,,,,,4.0,,,,,
frankfurt,,3.0,6.0,4.0,1.0,6.0,1.0,1,1.0,15.0,12.0,1.0,2.0,,1,10.0,1.0,1.0,,,,3.0,2.0,2.0,1.0,,3.0,,,,,,,,4.0,,,,2.0,
frankfurt,4.0,1.0,5.0,1.0,1.0,1.0,3.0,1,1.0,1.0,6.0,1.0,,1.0,1,14.0,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,,4.0,,,,,
frankfurt,3.0,,9.0,1.0,1.0,4.0,8.0,1,3.0,13.0,22.0,1.0,12.0,1.0,1,7.0,1.0,,,1.0,,7.0,1.0,1.0,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,4.0,3.0,1.0,3.0,4.0,1,1.0,24.0,15.0,1.0,7.0,3.0,1,7.0,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,4.0,,,,,
frankfurt,2.0,,11.0,,1.0,2.0,2.0,1,1.0,22.0,19.0,1.0,13.0,1.0,1,13.0,3.0,,,2.0,,5.0,,1.0,1.0,,,,,,,,,,4.0,,,,,
frankfurt,,2.0,8.0,3.0,1.0,3.0,6.0,1,1.0,13.0,12.0,1.0,8.0,1.0,1,15.0,2.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,4.0,,,,,
frankfurt,,1.0,3.0,,1.0,2.0,3.0,1,2.0,62.0,11.0,1.0,3.0,1.0,1,10.0,,,,,,3.0,1.0,,,,,,,2.0,,,,,4.0,,,,,
frankfurt,,1.0,15.0,1.0,1.0,6.0,5.0,1,1.0,19.0,12.0,1.0,3.0,1.0,1,15.0,,1.0,,,1.0,11.0,1.0,,,,,,,,,,,,4.0,,,,,
frankfurt,,2.0,8.0,1.0,1.0,3.0,3.0,1,2.0,34.0,11.0,1.0,4.0,,1,6.0,,1.0,,,,1.0,3.0,2.0,,,,,,,,,,,4.0,,,,,
frankfurt,,2.0,7.0,,1.0,3.0,6.0,1,2.0,11.0,5.0,1.0,6.0,,1,13.0,,,3.0,,2.0,5.0,5.0,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,9.0,,1.0,4.0,5.0,1,1.0,29.0,8.0,,6.0,3.0,1,4.0,,,1.0,,2.0,3.0,,2.0,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,9.0,,1.0,2.0,3.0,1,1.0,27.0,14.0,,2.0,1.0,1,2.0,,,,,,7.0,,,,,1.0,,,,,,1.0,,4.0,,,,,
frankfurt,6.0,1.0,15.0,,1.0,2.0,11.0,1,1.0,19.0,21.0,,3.0,2.0,1,6.0,,1.0,,,,1.0,,,6.0,,,,,,,,,,4.0,,,,,
frankfurt,1.0,2.0,5.0,,1.0,3.0,5.0,1,2.0,24.0,21.0,1.0,26.0,3.0,1,6.0,1.0,,1.0,,,14.0,,,5.0,,1.0,,,,,,,,4.0,,,,,
frankfurt,1.0,,3.0,1.0,1.0,3.0,5.0,1,2.0,16.0,22.0,1.0,15.0,4.0,1,4.0,2.0,,,1.0,1.0,7.0,,,2.0,,,,,,,,,,4.0,,,,,
frankfurt,1.0,,14.0,1.0,1.0,3.0,7.0,1,1.0,22.0,13.0,1.0,,,1,9.0,1.0,,1.0,,1.0,8.0,,,,,1.0,,,,,,,,4.0,,1.0,,,
frankfurt,,3.0,9.0,,1.0,2.0,8.0,1,5.0,38.0,47.0,,3.0,4.0,1,10.0,1.0,,1.0,3.0,1.0,8.0,,1.0,2.0,,,,,,,,,,4.0,,,,,
frankfurt,,,,,1.0,1.0,1.0,1,1.0,13.0,10.0,1.0,10.0,,1,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,10.0,,1.0,4.0,6.0,1,1.0,54.0,27.0,1.0,6.0,3.0,1,3.0,,,2.0,11.0,2.0,6.0,,,4.0,,,1.0,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,16.0,,1.0,2.0,9.0,1,2.0,36.0,26.0,1.0,4.0,1.0,1,4.0,,,1.0,10.0,3.0,,,,6.0,,,2.0,,2.0,,,,,4.0,,,,,
frankfurt,,1.0,10.0,,1.0,1.0,1.0,1,3.0,38.0,23.0,1.0,14.0,1.0,1,3.0,1.0,,,14.0,1.0,3.0,,1.0,12.0,,,1.0,,1.0,,,,,4.0,,,,,
frankfurt,,,3.0,1.0,1.0,1.0,4.0,1,1.0,33.0,23.0,1.0,12.0,5.0,1,8.0,3.0,,1.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,4.0,,,,,
frankfurt,1.0,5.0,4.0,,1.0,2.0,2.0,1,2.0,60.0,34.0,4.0,2.0,6.0,1,4.0,1.0,,,,,8.0,,,1.0,,1.0,1.0,,4.0,,,,,4.0,,,,,
frankfurt,1.0,,3.0,1.0,1.0,2.0,2.0,1,1.0,29.0,17.0,1.0,3.0,,1,3.0,2.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,3.0,,,,,4.0,,,,,
frankfurt,,1.0,5.0,2.0,1.0,1.0,2.0,1,1.0,28.0,21.0,1.0,8.0,,1,5.0,,,1.0,7.0,1.0,13.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,1.0,1.0,,2.0,1.0,3.0,1,1.0,14.0,9.0,,3.0,1.0,1,2.0,,,1.0,7.0,,5.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,1.0,,10.0,,1.0,3.0,4.0,1,1.0,17.0,15.0,,7.0,1.0,1,4.0,1.0,,,10.0,3.0,,,1.0,1.0,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,13.0,1.0,1.0,2.0,3.0,1,1.0,19.0,13.0,,4.0,1.0,1,4.0,,,,6.0,1.0,14.0,,1.0,1.0,,,,,1.0,,,,,4.0,,,,,
frankfurt,,3.0,25.0,,1.0,4.0,3.0,1,2.0,50.0,15.0,2.0,10.0,4.0,1,1.0,1.0,,1.0,6.0,1.0,18.0,,,3.0,,,,,1.0,,,,,4.0,,,,,
frankfurt,1.0,,14.0,,1.0,2.0,4.0,1,1.0,52.0,15.0,1.0,4.0,,1,13.0,,,,,,9.0,,,,,1.0,,,,,,,,4.0,,,,,
frankfurt,,,20.0,2.0,1.0,5.0,1.0,1,2.0,29.0,10.0,1.0,5.0,,1,7.0,,2.0,5.0,,1.0,8.0,,,,,,,,,,,,,4.0,,,,,
frankfurt,,,7.0,,1.0,2.0,3.0,1,2.0,9.0,10.0,1.0,7.0,1.0,1,4.0,,1.0,,,,1.0,,,5.0,,1.0,,,1.0,,,,,4.0,,,,,
frankfurt,,6.0,6.0,,1.0,3.0,4.0,1,2.0,11.0,9.0,1.0,7.0,7.0,1,5.0,1.0,,,,,1.0,,,4.0,,1.0,,,,,,,,4.0,,,,,
frankfurt,,1.0,5.0,1.0,1.0,2.0,3.0,1,4.0,12.0,19.0,1.0,4.0,1.0,1,17.0,,,,1.0,,2.0,,,4.0,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,8.0,,1.0,2.0,5.0,1,2.0,35.0,13.0,1.0,11.0,3.0,1,4.0,,,3.0,2.0,,,2.0,,3.0,,,,,,,,,,4.0,,,,,
frankfurt,,2.0,6.0,,1.0,2.0,1.0,1,1.0,22.0,13.0,,8.0,3.0,1,4.0,,1.0,,,,,1.0,2.0,4.0,,,,,,,,,,4.0,,,,,
frankfurt,,1.0,5.0,,1.0,1.0,3.0,1,3.0,28.0,13.0,1.0,7.0,1.0,1,7.0,3.0,1.0,,4.0,1.0,,,,2.0,,1.0,,,,,,,,4.0,,,,,
frankfurt,,,4.0,3.0,1.0,2.0,6.0,1,2.0,15.0,9.0,1.0,6.0,1.0,1,11.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,4.0,,,,,
